OT,ESTATUS DE LA OT,TIEMPO DE EJECUCION,MANO OBRA,#SP,FECHA RECEPCION SP,TIEMPO DE COMPRA,ORDEN DE COMPRA,TIEMPO APROBACION,Estado Actual de la SP*,VALOR DE LA COMPRA DE LA SP,METODO_CRUCE_SP,DETALLE_CRUCE_SP,METODO_MANO_OBRA,DETALLE_MANO_OBRA,METODO_VALOR_COMPRA,DETALLE_VALOR_COMPRA
94,Marca temporal: 2025-12-01 15:59:42 | FECHA REAL ENTREGA: 2025-12-12 00:00:00,11,2145677.38,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,14 actividades; 101.5 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
95,Marca temporal: 2025-12-01 16:54:39 | FECHA REAL ENTREGA: ,,6254199.62,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,47 actividades; 296.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
96,Marca temporal: 2025-12-02 07:48:26 | FECHA REAL ENTREGA: 2025-12-11 09:00:00,9.375,226614,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,2 actividades; 10.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
97,Marca temporal: 2025-12-02 08:03:47 | FECHA REAL ENTREGA: 2025-12-15 09:00:00,13.375,111402,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,2 actividades; 6.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
98,Marca temporal: 2025-12-02 13:04:21 | FECHA REAL ENTREGA: 2025-12-03 07:00:00,1.291666667,92835,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,2 actividades; 5.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
99,Marca temporal: 2025-12-03 09:14:48 | FECHA REAL ENTREGA: ,,1559187,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,10 actividades; 63.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
100,Marca temporal: 2025-12-03 09:28:52 | FECHA REAL ENTREGA: ,,284233.74,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,3 actividades; 12.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
101,Marca temporal: 2025-12-03 14:08:01 | FECHA REAL ENTREGA: 2026-01-05 00:00:00,33,315639,19477,2025-12-10 0:00:00,,,,ENTREGADO,,truco_sp_en_texto,SP 19477 extraida de comentarios/descripcion de la OT,directo_actividades_ot,3 actividades; 17.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
102,Marca temporal: 2025-12-04 07:44:11 | FECHA REAL ENTREGA: 2025-12-03 19:00:00,0.7916666667,173580,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 7.5 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
103,Marca temporal: 2025-12-04 07:45:45 | FECHA REAL ENTREGA: 2025-12-03 14:00:00,0.5833333333,11572,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 0.5 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
104,Marca temporal: 2025-12-04 10:17:41 | FECHA REAL ENTREGA: 2025-12-04 09:00:00,0.375,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
105,Marca temporal: 2025-12-04 10:31:08 | FECHA REAL ENTREGA: 2025-12-02 09:00:00,0.375,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
106,Marca temporal: 2025-12-04 13:19:38 | FECHA REAL ENTREGA: 2025-12-01 00:00:00,-3.56,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
107,Marca temporal: 2025-12-04 13:53:03 | FECHA REAL ENTREGA: 2025-12-03 00:00:00,-1.58,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
108,Marca temporal: 2025-12-04 15:03:03 | FECHA REAL ENTREGA: 2025-12-04 17:00:00,0.7083333333,3327885.83,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,20 actividades; 148.67 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
109,Marca temporal: 2025-12-06 10:42:58 | FECHA REAL ENTREGA: 2025-12-06 00:00:00,-0.45,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
110,Marca temporal: 2025-12-09 08:34:09 | FECHA REAL ENTREGA: 2025-12-09 00:00:00,-0.36,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
111,Marca temporal: 2025-12-09 08:35:06 | FECHA REAL ENTREGA: 2025-12-09 00:00:00,-0.36,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
112,Marca temporal: 2025-12-09 14:28:48 | FECHA REAL ENTREGA: 2025-12-09 02:00:00,0.08333333334,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
113,Marca temporal: 2025-12-09 15:38:23 | FECHA REAL ENTREGA: 2025-12-11 16:30:00,2.6875,222804,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,2 actividades; 12.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
114,Marca temporal: 2025-12-10 08:43:31 | FECHA REAL ENTREGA: 2026-01-08 00:00:00,29,1533855,19533,2025-12-13 0:00:00,,,,ENTREGADO,,truco_sp_en_texto,SP 19533 extraida de comentarios/descripcion de la OT,directo_actividades_ot,9 actividades; 60.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
115,Marca temporal: 2025-12-10 08:44:58 | FECHA REAL ENTREGA: 2025-12-29 11:00:00,19.45833333,,19504,2025-12-11 0:00:00,,,,RADICADA,,truco_sp_en_texto,SP 19504 extraida de comentarios/descripcion de la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
116,Marca temporal: 2025-12-11 09:10:57 | FECHA REAL ENTREGA: 2025-12-11 15:00:00,0.625,126904,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 8.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
117,Marca temporal: 2025-12-11 09:16:41 | FECHA REAL ENTREGA: 2025-12-11 15:00:00,0.625,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
118,Marca temporal: 2025-12-11 11:39:00 | FECHA REAL ENTREGA: 2025-12-25 00:00:00,14,,18330,2025-09-03 0:00:00,,,,RADICADA,,truco_sp_en_texto,SP 18330 extraida de comentarios/descripcion de la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
119,Marca temporal: 2025-12-12 15:24:08 | FECHA REAL ENTREGA: 2025-12-27 00:00:00,15,208296,19471,2025-12-10 0:00:00,,,,RADICADA,,truco_sp_en_texto,SP 19471 extraida de comentarios/descripcion de la OT,directo_actividades_ot,2 actividades; 9.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
120,Marca temporal: 2025-12-12 15:30:30 | FECHA REAL ENTREGA: 2025-12-12 16:00:00,0.6666666667,47589,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 3.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
121,Marca temporal: 2025-12-12 15:32:02 | FECHA REAL ENTREGA: 2025-12-12 16:00:00,0.6666666667,95178,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 6.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
122,Marca temporal: 2025-12-12 16:01:34 | FECHA REAL ENTREGA: 2025-12-17 17:00:00,5.708333333,,19534,,,,,,,truco_sp_en_texto_sin_matriz,"SP 19534 extraida, pero no existe en Matriz",sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
123,Marca temporal: 2025-12-15 09:23:19 | FECHA REAL ENTREGA: 2025-12-12 17:00:00,0.7083333333,55701,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 3.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
124,Marca temporal: 2025-12-15 10:39:45 | FECHA REAL ENTREGA: 2025-12-15 12:00:00,0.5,435883.14,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,5 actividades; 28.5 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
125,Marca temporal: 2025-12-15 14:06:00 | FECHA REAL ENTREGA: 2025-12-15 12:00:00,4.5,1015640,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,5 actividades; 40.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
126,Marca temporal: 2025-12-16 08:08:26 | FECHA REAL ENTREGA: 2025-12-16 15:00:00,0.625,126904,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 8.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
127,Marca temporal: 2025-12-16 15:57:29 | FECHA REAL ENTREGA: 2025-12-16 15:00:00,0.625,204237,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,2 actividades; 11.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
128,Marca temporal: 2025-12-17 13:07:21 | FECHA REAL ENTREGA: 2025-12-17 00:00:00,-0.55,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
129,Marca temporal: 2025-12-17 14:35:15 | FECHA REAL ENTREGA: 2025-12-23 17:00:00,6.708333333,131260.04,19535,2025-12-15 0:00:00,,,,RADICADA,,truco_sp_en_texto,SP 19535 extraida de comentarios/descripcion de la OT,directo_actividades_ot,2 actividades; 11.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
130,Marca temporal: 2025-12-17 14:37:13 | FECHA REAL ENTREGA: 2025-12-17 00:00:00,-0.61,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
131,Marca temporal: 2025-12-17 15:22:54 | FECHA REAL ENTREGA: 2025-12-17 00:00:00,-0.64,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
132,Marca temporal: 2025-12-18 04:54:49 | FECHA REAL ENTREGA: 2025-12-18 09:00:00,0.375,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
133,Marca temporal: 2025-12-18 10:42:40 | FECHA REAL ENTREGA: 2026-01-13 00:00:00,26,455717.4,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,4 actividades; 22.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
134,Marca temporal: 2025-12-18 10:43:48 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
135,Marca temporal: 2025-12-18 14:19:18 | FECHA REAL ENTREGA: 2025-12-26 11:00:00,8.458333333,92835,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 5.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
136,Marca temporal: 2025-12-19 09:12:31 | FECHA REAL ENTREGA: ,,,19642,2025-12-23 0:00:00,,,,ENTREGADO,,truco_sp_en_texto,SP 19642 extraida de comentarios/descripcion de la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
137,Marca temporal: 2025-12-19 09:14:40 | FECHA REAL ENTREGA: 2025-12-19 00:00:00,-0.39,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
138,Marca temporal: 2025-12-19 09:16:50 | FECHA REAL ENTREGA: 2025-12-19 00:00:00,-0.39,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
139,Marca temporal: 2025-12-19 09:23:32 | FECHA REAL ENTREGA: 2025-12-18 00:00:00,-1.39,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
140,Marca temporal: 2025-12-20 09:23:12 | FECHA REAL ENTREGA: ,,366289,19643,2025-12-26 0:00:00,,,,RADICADA,,truco_sp_en_texto,SP 19643 extraida de comentarios/descripcion de la OT,directo_actividades_ot,3 actividades; 15.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
141,Marca temporal: 2025-12-23 09:12:22 | FECHA REAL ENTREGA: 2025-12-23 09:00:00,5.375,914076,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,5 actividades; 36.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
142,Marca temporal: 2025-12-23 09:50:22 | FECHA REAL ENTREGA: 2025-12-23 17:00:00,0.7083333333,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
143,Marca temporal: 2025-12-23 10:33:47 | FECHA REAL ENTREGA: 2025-12-26 14:00:00,3.583333333,158630,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 10.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
144,Marca temporal: 2025-12-23 10:52:04 | FECHA REAL ENTREGA: 2026-01-08 00:00:00,16,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
145,Marca temporal: 2025-12-23 11:04:10 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
146,Marca temporal: 2025-12-23 11:10:42 | FECHA REAL ENTREGA: 2025-12-26 14:00:00,3.583333333,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
147,Marca temporal: 2025-12-23 14:51:11 | FECHA REAL ENTREGA: ,,,19660,2025-12-27 0:00:00,,,,ENTREGADO,,truco_sp_en_texto,SP 19660 extraida de comentarios/descripcion de la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
148,Marca temporal: 2025-12-26 16:02:59 | FECHA REAL ENTREGA: 2026-01-10 00:00:00,15,1338899,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,8 actividades; 53.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
149,Marca temporal: 2025-12-27 10:49:37 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
150,Marca temporal: 2025-12-27 10:57:38 | FECHA REAL ENTREGA: 2025-12-26 14:00:00,0.5833333333,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
151,Marca temporal: 2025-12-29 08:21:30 | FECHA REAL ENTREGA: ,,300872,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,2 actividades; 13.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
152,Marca temporal: 2025-12-29 09:10:12 | FECHA REAL ENTREGA: 2025-12-26 00:00:00,-3.38,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
153,Marca temporal: 2025-12-29 09:11:12 | FECHA REAL ENTREGA: 2025-12-27 00:00:00,-2.38,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
154,Marca temporal: 2025-12-29 09:12:46 | FECHA REAL ENTREGA: 2025-12-29 15:00:00,0.625,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
155,Marca temporal: 2025-12-29 16:19:13 | FECHA REAL ENTREGA: 2025-12-27 00:00:00,-2.68,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
156,Marca temporal: 2025-12-29 16:22:31 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
157,Marca temporal: 2025-12-29 16:26:39 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
158,Marca temporal: 2025-12-29 16:41:22 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
159,Marca temporal: 2025-12-30 07:52:22 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
160,Marca temporal: 2025-12-30 15:56:16 | FECHA REAL ENTREGA: 2026-01-13 00:00:00,14,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
161,Marca temporal: 2026-01-05 09:03:21 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
162,Marca temporal: 2026-01-05 10:11:30 | FECHA REAL ENTREGA: 2026-01-07 00:00:00,2,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
163,Marca temporal: 2026-01-06 08:38:00 | FECHA REAL ENTREGA: 2026-01-07 00:00:00,1,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
164,Marca temporal: 2026-01-06 08:40:38 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
165,Marca temporal: 2026-01-06 11:15:39 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
166,Marca temporal: 2026-01-06 11:57:56 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
167,Marca temporal: 2026-01-06 15:31:07 | FECHA REAL ENTREGA: 2026-01-14 00:00:00,8,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
168,Marca temporal: 2026-01-07 08:51:42 | FECHA REAL ENTREGA: 2026-01-13 00:00:00,6,92835,19720,,,,,,,truco_sp_en_texto_sin_matriz,"SP 19720 extraida, pero no existe en Matriz",directo_actividades_ot,1 actividades; 5.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
169,Marca temporal: 2026-01-07 11:43:40 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
170,Marca temporal: 2026-01-07 14:00:32 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
171,Marca temporal: 2026-01-07 14:09:11 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
172,Marca temporal: 2026-01-07 14:34:07 | FECHA REAL ENTREGA: 2026-01-08 00:00:00,2,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
173,Marca temporal: 2026-01-07 15:01:49 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
174,Marca temporal: 2026-01-08 09:41:06 | FECHA REAL ENTREGA: 2026-01-07 00:00:00,-1.4,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
175,Marca temporal: 2026-01-09 07:30:12 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
176,Marca temporal: 2026-01-09 07:32:09 | FECHA REAL ENTREGA: 2026-01-13 00:00:00,4,92835,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 5.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
177,Marca temporal: 2026-01-09 07:34:10 | FECHA REAL ENTREGA: 2026-01-09 17:00:00,0.7083333333,236850,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,2 actividades; 10.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
178,Marca temporal: 2026-01-09 09:21:27 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
179,Marca temporal: 2026-01-09 10:32:05 | FECHA REAL ENTREGA: ,,,19780,2026-01-10 0:00:00,,2OC021518,,ENTREGADO,,truco_sp_en_texto,SP 19780 extraida de comentarios/descripcion de la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
180,Marca temporal: 2026-01-10 09:00:07 | FECHA REAL ENTREGA: ,,722954.25,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,7 actividades; 51.5 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
181,Marca temporal: 2026-01-10 09:01:49 | FECHA REAL ENTREGA: ,,,19766,2026-01-10 0:00:00,,2OC021520/21523,,ENTREGADO,,truco_sp_en_texto,SP 19766 extraida de comentarios/descripcion de la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
182,Marca temporal: 2026-01-10 10:49:03 | FECHA REAL ENTREGA: ,,148536,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,2 actividades; 8.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
183,Marca temporal: 2026-01-10 10:52:03 | FECHA REAL ENTREGA: 2026-01-10 00:00:00,-0.45,609384,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,3 actividades; 24.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
184,Marca temporal: 2026-01-13 10:14:13 | FECHA REAL ENTREGA: 2026-01-15 00:00:00,2,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
185,Marca temporal: 2026-01-13 11:42:28 | FECHA REAL ENTREGA: ,,92835,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 5.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
186,Marca temporal: 2026-01-13 15:42:27 | FECHA REAL ENTREGA: ,,,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,sin_actividades,No hay actividades con esta OT,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
187,Marca temporal: 2026-01-13 15:52:55 | FECHA REAL ENTREGA: 2026-01-14 00:00:00,1,203128,,,,,,,,sin_cruce_sp,No hay OT en Matriz ni SP detectable en la OT,directo_actividades_ot,1 actividades; 8.0 horas,sin_valor_compra,No hay fila en Hoja 1 por OT ni SP
